,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,chembl_id.type,chembl_id,refDOI.type,refDOI,structure_cas.type,structure_cas
2474,uri,http://www.wikidata.org/entity/Q12237782,uri,http://www.wikidata.org/entity/Q105308764,literal,Illicium dunnianum,literal,WMPZKLHNYLGEFT-ICLFGDILSA-N,literal,O=C1CC2(C)C(C(=O)CC3(C1)C4(OC23C(O)C4)C)C,literal,554505-1,en,literal,"(1S,2S,4S,5S,6R,7S)-4-hydroxy-2,6,7-trimethyl-13-oxatetracyclo[4.3.3.12,5.01,5]tridecane-8,11-dione",,,literal,10.1016/S0031-9422(97)00166-0,,
2475,uri,http://www.wikidata.org/entity/Q11066007,uri,http://www.wikidata.org/entity/Q105328235,literal,Kadsura heteroclita,literal,XHOUDPVGNPJRHS-JWNRSKDGSA-N,literal,O=C1OC(C)(C)C2C=CC3=C(C=C2C=C1)CC(OC(=O)C)C4(C)C(CCC34C)C(O)(C)C5OC(=O)C(=CC5)C,literal,554576-1,en,literal,Heteroclitalactone D,,,literal,10.1055/S-2005-916263,,
2476,uri,http://www.wikidata.org/entity/Q12237784,uri,http://www.wikidata.org/entity/Q105345185,literal,Illicium tsangii,literal,XZULADJUPYURTL-IUODEOHRSA-N,literal,O=C1CCC(=CC2C1(C)CCCC2(C)C)C,literal,554551-1,en,literal,Tsangane D,,,literal,10.1016/S0040-4020(98)01068-0,,
2477,uri,http://www.wikidata.org/entity/Q10905351,uri,http://www.wikidata.org/entity/Q105314487,literal,Schisandra sphenanthera,literal,WXANZVVNRUXETF-TZPNTHKFSA-N,literal,O=C(OC1C2=CC(OC)=C(OC)C(OC)=C2C=3C(OC)=C(OC)C(O)=CC3CC(C)C1C)C=4C=CC=CC4,literal,555104-1,en,literal,"[(8S,9S,10S)-14-hydroxy-3,4,5,15,16-pentamethoxy-9,10-dimethyl-8-tricyclo[10.4.0.02,7]hexadeca-1(16),2,4,6,12,14-hexaenyl] benzoate",,,literal,10.1016/0031-9422(91)85290-G,,
2478,uri,http://www.wikidata.org/entity/Q10928315,uri,http://www.wikidata.org/entity/Q105303747,literal,Illicium difengpi,literal,WFBOEYGGPYVKBR-PKTZIBPZSA-N,literal,OCCCC1=CC(OC)=C(OC(CO)C(O)C2=CC(OC)=C(OC(CO)CO)C(OC)=C2)C(OC)=C1,literal,435471-1,en,literal,"(1S,2R)-1-[4-(1,3-dihydroxypropan-2-yloxy)-3,5-dimethoxyphenyl]-2-[4-(3-hydroxypropyl)-2,6-dimethoxyphenoxy]propane-1,3-diol",,,literal,10.1021/NP900712V,,
2479,uri,http://www.wikidata.org/entity/Q11066007,uri,http://www.wikidata.org/entity/Q105323161,literal,Kadsura heteroclita,literal,WZHLOZOCPVZWTE-JVFGWLETSA-N,literal,O=C(OC)C=C1CC(C)C(C)C(OC(=O)C(=CC)C)C2=CC=3OCOC3C=4OCC1(C(=O)C(=O)OC)C42,literal,554576-1,en,literal,"[(4R,5E,7R,8R,9R)-4-(2-methoxy-2-oxoacetyl)-5-(2-methoxy-2-oxoethylidene)-7,8-dimethyl-2,13,15-trioxatetracyclo[8.6.1.04,17.012,16]heptadeca-1(17),10,12(16)-trien-9-yl] (Z)-2-methylbut-2-enoate",,,literal,10.1016/J.PHYTOCHEM.2007.11.019,,
2480,uri,http://www.wikidata.org/entity/Q10960116,uri,http://www.wikidata.org/entity/Q105298446,literal,Illicium micranthum,literal,VXDVFPLMCHUTNP-OPRUCCRKSA-N,literal,O=C1OC2CC3(C1O)C(C)CC(O)C3(O)C4(C)COC(=O)C24O,literal,554525-1,en,literal,"(1R,2R,4R,5R,6S,10R,11R,14R)-4,5,10,14-tetrahydroxy-2,6-dimethyl-8,12-dioxatetracyclo[9.3.1.01,5.06,10]pentadecane-9,13-dione",,,literal,10.1002/HLCA.200690102,,
2481,uri,http://www.wikidata.org/entity/Q10916972,uri,http://www.wikidata.org/entity/Q105345970,literal,Schisandra propinqua,literal,YBOYAYYCPCFQMW-MWVKEAAGSA-N,literal,O=C(OC1C2=CC=3OCOC3C(OC)=C2C=4C(OC)=C(OC)C(OC)=CC4C(OC(=O)C)C(C)C1C)C(=CC)C,literal,555101-1,en,literal,"[(8S,9S,10R,11S)-8-acetyloxy-3,4,5,19-tetramethoxy-9,10-dimethyl-15,17-dioxatetracyclo[10.7.0.02,7.014,18]nonadeca-1(19),2,4,6,12,14(18)-hexaen-11-yl] (Z)-2-methylbut-2-enoate",,,literal,10.1021/NP900123Z,,
2482,uri,http://www.wikidata.org/entity/Q12218767,uri,http://www.wikidata.org/entity/Q105346545,literal,Schisandra arisanensis,literal,YCWBIIJFJQIHOP-WQRHYEAKSA-N,literal,O=C(OC)C=C1CC(C)C(C)C(OC(=O)C=2C=CC=CC2)C3=CC=4OCOC4C=5OCC1(C(=O)C(=O)OC)C53,literal,555084-1,en,literal,Taiwanschirin C,,,literal,10.1021/JO990263F,,
2483,uri,http://www.wikidata.org/entity/Q11126507,uri,http://www.wikidata.org/entity/Q105285992,literal,Schisandra pubescens,literal,VGRWYWYZXQMAGQ-CXTNEJHOSA-N,literal,OC(C)(C)C1CCC(C)C2(O)CCC(=CC12)C,literal,555102-1,en,literal,"(1R,4R,4aS,8aS)-1,3,4,5,6,8a-Hexahydro-1-(1-hydroxy-1-methylethyl)-4,7-dimethylnaphthalene-4a(2H)-ol",,,literal,10.1002/HLCA.200690114,,
2484,uri,http://www.wikidata.org/entity/Q12237782,uri,http://www.wikidata.org/entity/Q105349551,literal,Illicium dunnianum,literal,YJYOUDXYGAHCKS-UHFFFAOYSA-N,literal,OC=1C=CC(=CC1C2=CC(=CC(OC)=C2O)CC=C)CC=C,literal,554505-1,en,literal,"3-Methoxy-5,5'-diallyl-1,1'-biphenyl-2,2'-diol",,,literal,10.1016/S0031-9422(96)00675-9,,
2485,uri,http://www.wikidata.org/entity/Q11066007,uri,http://www.wikidata.org/entity/Q105345488,literal,Kadsura heteroclita,literal,YAPRWJSLXGLKMO-YUUVUCRZSA-N,literal,O=C(OC1C2=CC(OC)=C(OC)C(=O)C32C4=C(OC3)C=5OCOC5C=C4C(OC(=O)C)C(C)C1(O)C)C=6C=CC=CC6,literal,554576-1,en,literal,Heteroclitin J,,,literal,10.1016/J.PHYTOCHEM.2007.11.019,,
2486,uri,http://www.wikidata.org/entity/Q11066007,uri,http://www.wikidata.org/entity/Q105345969,literal,Kadsura heteroclita,literal,YBOYAYYCPCFQMW-BMBAKPTOSA-N,literal,O=C(OC1C2=CC=3OCOC3C(OC)=C2C=4C(OC)=C(OC)C(OC)=CC4C(OC(=O)C)C(C)C1C)C(=CC)C,literal,554576-1,en,literal,Polysperlignan B,,,literal,10.1021/NP200937H,,
2487,uri,http://www.wikidata.org/entity/Q900986,uri,http://www.wikidata.org/entity/Q105288478,literal,Schisandra chinensis,literal,VLLFEMVDMFTBHG-KMIFWYFFSA-N,literal,O=C1OC2C=3C=C(OC)C(OC)=C(OC)C3C4=C(OCC(C)C1(O)C)C=5OCOC5C=C4CC(C)C2(O)C,literal,60456331-2,en,literal,CID 5317799,,,literal,10.1248/YAKUSHI1947.103.7_743,,
2488,uri,http://www.wikidata.org/entity/Q900986,uri,http://www.wikidata.org/entity/Q105288478,literal,Schisandra chinensis,literal,VLLFEMVDMFTBHG-KMIFWYFFSA-N,literal,O=C1OC2C=3C=C(OC)C(OC)=C(OC)C3C4=C(OCC(C)C1(O)C)C=5OCOC5C=C4CC(C)C2(O)C,literal,60456331-2,en,literal,CID 5317799,,,literal,10.3390/MOLECULES15031223,,
2489,uri,http://www.wikidata.org/entity/Q900986,uri,http://www.wikidata.org/entity/Q105288478,literal,Schisandra chinensis,literal,VLLFEMVDMFTBHG-KMIFWYFFSA-N,literal,O=C1OC2C=3C=C(OC)C(OC)=C(OC)C3C4=C(OCC(C)C1(O)C)C=5OCOC5C=C4CC(C)C2(O)C,literal,60456331-2,en,literal,CID 5317799,,,literal,10.1055/S-0030-1249861,,
2490,uri,http://www.wikidata.org/entity/Q12237784,uri,http://www.wikidata.org/entity/Q105277774,literal,Illicium tsangii,literal,URGWVRXTUFMUJH-UMVBOHGHSA-N,literal,O=C1C(=CC2C(C)(C)CCCC2(C)C(O)C1)C,literal,554551-1,en,literal,Tsangane B,,,literal,10.1016/S0040-4020(98)01068-0,,
2491,uri,http://www.wikidata.org/entity/Q10933612,uri,http://www.wikidata.org/entity/Q105276410,literal,Illicium majus,literal,UOJOLCLAGZTOOG-UHFFFAOYSA-N,literal,O=C1OC23CC(O)C(C)C3(C1)CC4(O)OCC2(C)C4C,literal,554519-1,en,literal,"5,12-Dihydroxy-2,13,14-trimethyl-4,10-dioxatetracyclo[5.3.3.12,5.01,7]tetradecan-9-one",,,literal,10.1021/NP8004979,,
2492,uri,http://www.wikidata.org/entity/Q900986,uri,http://www.wikidata.org/entity/Q105283369,literal,Schisandra chinensis,literal,VBNGAFROWJLPCL-OYLFLEFRSA-N,literal,O=C(OC1C2=CC=3OCOC3C(OC)=C2C=4C(OC)=C5OCOC5=CC4CC(C1=C)C)C=6C=CC=CC6,literal,60456331-2,en,literal,"[(11R,13R)-3,22-dimethoxy-13-methyl-12-methylidene-5,7,18,20-tetraoxapentacyclo[13.7.0.02,10.04,8.017,21]docosa-1(22),2,4(8),9,15,17(21)-hexaen-11-yl] benzoate",,,literal,10.1021/NP0503707,,
2493,uri,http://www.wikidata.org/entity/Q11066007,uri,http://www.wikidata.org/entity/Q105345970,literal,Kadsura heteroclita,literal,YBOYAYYCPCFQMW-MWVKEAAGSA-N,literal,O=C(OC1C2=CC=3OCOC3C(OC)=C2C=4C(OC)=C(OC)C(OC)=CC4C(OC(=O)C)C(C)C1C)C(=CC)C,literal,554576-1,en,literal,"[(8S,9S,10R,11S)-8-acetyloxy-3,4,5,19-tetramethoxy-9,10-dimethyl-15,17-dioxatetracyclo[10.7.0.02,7.014,18]nonadeca-1(19),2,4,6,12,14(18)-hexaen-11-yl] (Z)-2-methylbut-2-enoate",,,literal,10.1080/14786410601133525,,
2494,uri,http://www.wikidata.org/entity/Q11066007,uri,http://www.wikidata.org/entity/Q105345970,literal,Kadsura heteroclita,literal,YBOYAYYCPCFQMW-MWVKEAAGSA-N,literal,O=C(OC1C2=CC=3OCOC3C(OC)=C2C=4C(OC)=C(OC)C(OC)=CC4C(OC(=O)C)C(C)C1C)C(=CC)C,literal,554576-1,en,literal,"[(8S,9S,10R,11S)-8-acetyloxy-3,4,5,19-tetramethoxy-9,10-dimethyl-15,17-dioxatetracyclo[10.7.0.02,7.014,18]nonadeca-1(19),2,4,6,12,14(18)-hexaen-11-yl] (Z)-2-methylbut-2-enoate",,,literal,10.1021/NP1009288,,
2495,uri,http://www.wikidata.org/entity/Q11066007,uri,http://www.wikidata.org/entity/Q105345970,literal,Kadsura heteroclita,literal,YBOYAYYCPCFQMW-MWVKEAAGSA-N,literal,O=C(OC1C2=CC=3OCOC3C(OC)=C2C=4C(OC)=C(OC)C(OC)=CC4C(OC(=O)C)C(C)C1C)C(=CC)C,literal,554576-1,en,literal,"[(8S,9S,10R,11S)-8-acetyloxy-3,4,5,19-tetramethoxy-9,10-dimethyl-15,17-dioxatetracyclo[10.7.0.02,7.014,18]nonadeca-1(19),2,4,6,12,14(18)-hexaen-11-yl] (Z)-2-methylbut-2-enoate",,,literal,10.1080/10286020500209053,,
2496,uri,http://www.wikidata.org/entity/Q11066007,uri,http://www.wikidata.org/entity/Q105345970,literal,Kadsura heteroclita,literal,YBOYAYYCPCFQMW-MWVKEAAGSA-N,literal,O=C(OC1C2=CC=3OCOC3C(OC)=C2C=4C(OC)=C(OC)C(OC)=CC4C(OC(=O)C)C(C)C1C)C(=CC)C,literal,554576-1,en,literal,"[(8S,9S,10R,11S)-8-acetyloxy-3,4,5,19-tetramethoxy-9,10-dimethyl-15,17-dioxatetracyclo[10.7.0.02,7.014,18]nonadeca-1(19),2,4,6,12,14(18)-hexaen-11-yl] (Z)-2-methylbut-2-enoate",,,literal,10.1021/NP0105127,,
2497,uri,http://www.wikidata.org/entity/Q10916972,uri,http://www.wikidata.org/entity/Q105291280,literal,Schisandra propinqua,literal,VQIUJKPVZMSRSS-RYUVBPIJSA-N,literal,O=C(OC1=C(OC)C(OC)=CC2=C1C3=C(OC)C(OC)=C(OC)C=C3CC(C)C(C)C2O)C=4C=CC=CC4,literal,555101-1,en,literal,tiegusanin C,,,literal,10.1021/NP900123Z,,
2498,uri,http://www.wikidata.org/entity/Q10916972,uri,http://www.wikidata.org/entity/Q105301822,literal,Schisandra propinqua,literal,WCKMMTKBFVRBSL-OOMVBABASA-N,literal,O=C1OC(C=C1C)C2C3C4(O)OC5(CC(=O)C3(C(=O)C2(O)C)C)CC67OC(=O)CC7OC(C)(CO)C6CCC5C4O,literal,555101-1,en,literal,Schisandilactone E,,,literal,10.1021/NP100144D,,
2499,uri,http://www.wikidata.org/entity/Q10933612,uri,http://www.wikidata.org/entity/Q105298449,literal,Illicium majus,literal,VXDVFPLMCHUTNP-UHFFFAOYSA-N,literal,O=C1OC2CC3(C1O)C(C)CC(O)C3(O)C4(C)COC(=O)C24O,literal,554519-1,en,literal,"4,7a-Methano-1H,3H-cyclopenta[e]furo[3,4-c]oxocin-3,6(7H)-dione, heptahydro-3a,7,10,10a-tetrahydroxy-8,10b-dimethyl-",,,literal,10.1021/NP010571K,,
2500,uri,http://www.wikidata.org/entity/Q12218767,uri,http://www.wikidata.org/entity/Q105343014,literal,Schisandra arisanensis,literal,XVOAOTAZULSEBL-UAALQDDJSA-N,literal,O=C(OC(C1OC(=O)C(C)C1)C(C)C2C3C4(O)OC5(CCC23C)C(O)C67OC(=O)CC7OC(C)(C)C6CCC5C4=O)C,literal,555084-1,en,literal,"[(1S,2S)-2-[(1R,2S,3S,7R,10S,13R,15S,16S,17R,18R)-2,15-dihydroxy-9,9,18-trimethyl-5,14-dioxo-4,8,21-trioxahexacyclo[13.5.1.01,13.03,7.03,10.016,18]henicosan-17-yl]-1-[(2S,4R)-4-methyl-5-oxooxolan-2-yl]propyl] acetate",,,literal,10.1021/NP100048H,,
2501,uri,http://www.wikidata.org/entity/Q10928315,uri,http://www.wikidata.org/entity/Q105309255,literal,Illicium difengpi,literal,WNRFSDIWIBKOKJ-SNAWJCMRSA-N,literal,OC=1C(OC)=CC(C=CC)=CC1C,literal,435471-1,en,literal,6-methylisoeugenol,,,literal,10.1673/031.011.15201,,
2502,uri,http://www.wikidata.org/entity/Q10935134,uri,http://www.wikidata.org/entity/Q105276410,literal,Illicium angustisepalum,literal,UOJOLCLAGZTOOG-UHFFFAOYSA-N,literal,O=C1OC23CC(O)C(C)C3(C1)CC4(O)OCC2(C)C4C,literal,554491-1,en,literal,"5,12-Dihydroxy-2,13,14-trimethyl-4,10-dioxatetracyclo[5.3.3.12,5.01,7]tetradecan-9-one",,,literal,10.1021/NP8004979,,
2503,uri,http://www.wikidata.org/entity/Q2878644,uri,http://www.wikidata.org/entity/Q105361894,literal,Illicium verum,literal,YTRHUFCWZNIVIQ-FKDGXDBKSA-N,literal,OC1=CC(=CC=C1OC)C(O)C(C2=CC=C(OC)C=C2)C(O)C,literal,554553-1,en,literal,Verimol E,,,literal,10.1021/NP9800553,,
2504,uri,http://www.wikidata.org/entity/Q900986,uri,http://www.wikidata.org/entity/Q105283368,literal,Schisandra chinensis,literal,VBNGAFROWJLPCL-IZHWHUGBSA-N,literal,O=C(OC1C2=CC=3OCOC3C(OC)=C2C=4C(OC)=C5OCOC5=CC4CC(C1=C)C)C=6C=CC=CC6,literal,60456331-2,en,literal,"[(11R,13S)-3,22-dimethoxy-13-methyl-12-methylidene-5,7,18,20-tetraoxapentacyclo[13.7.0.02,10.04,8.017,21]docosa-1(22),2,4(8),9,15,17(21)-hexaen-11-yl] benzoate",,,literal,10.1055/S-2003-37024,,
2505,uri,http://www.wikidata.org/entity/Q900986,uri,http://www.wikidata.org/entity/Q105283368,literal,Schisandra chinensis,literal,VBNGAFROWJLPCL-IZHWHUGBSA-N,literal,O=C(OC1C2=CC=3OCOC3C(OC)=C2C=4C(OC)=C5OCOC5=CC4CC(C1=C)C)C=6C=CC=CC6,literal,60456331-2,en,literal,"[(11R,13S)-3,22-dimethoxy-13-methyl-12-methylidene-5,7,18,20-tetraoxapentacyclo[13.7.0.02,10.04,8.017,21]docosa-1(22),2,4(8),9,15,17(21)-hexaen-11-yl] benzoate",,,literal,10.1021/NP0503707,,
2506,uri,http://www.wikidata.org/entity/Q15227571,uri,http://www.wikidata.org/entity/Q105327125,literal,Illicium merrillianum,literal,XFNNCCSGHVEVIE-CDBOIOBXSA-N,literal,O=C1OC23CC(OC(=O)C(C)C)C(C)C3(C1)CC4(O)OCC2(C)C4C,literal,554523-1,en,literal,"[(1S,2S,5R,7R,12R,13S,14R)-5-hydroxy-2,13,14-trimethyl-9-oxo-4,10-dioxatetracyclo[5.3.3.12,5.01,7]tetradecan-12-yl] 2-methylpropanoate",,,literal,10.1016/S0031-9422(00)00320-4,,
2507,uri,http://www.wikidata.org/entity/Q11066007,uri,http://www.wikidata.org/entity/Q105342334,literal,Kadsura heteroclita,literal,XUIUDMCZUMRZDC-GNSHUBFVSA-N,literal,O=C(OC1C2=CC=3OCOC3C=4OCC5(C(=O)C(OC)=C(OC)C=C5C(O)C(C)C1C)C42)C(=CC)C,literal,554576-1,en,literal,"[(1S,12S,13R,14S,15R)-15-hydroxy-18,19-dimethoxy-13,14-dimethyl-20-oxo-3,6,8-trioxapentacyclo[9.9.1.01,16.04,21.05,9]henicosa-4(21),5(9),10,16,18-pentaen-12-yl] (E)-2-methylbut-2-enoate",,,literal,10.1248/CPB.40.1510,,
2508,uri,http://www.wikidata.org/entity/Q11066007,uri,http://www.wikidata.org/entity/Q110186270,literal,Kadsura heteroclita,literal,WZHLOZOCPVZWTE-NDSQVDMHSA-N,literal,O=C(OC)C=C1CC(C)C(C)C(OC(=O)C(=CC)C)C2=CC=3OCOC3C=4OCC1(C(=O)C(=O)OC)C42,literal,554576-1,en,literal,Heterolitin-F,,,literal,10.1016/S0968-0896(97)00118-1,,
2509,uri,http://www.wikidata.org/entity/Q10905351,uri,http://www.wikidata.org/entity/Q105375445,literal,Schisandra sphenanthera,literal,ZGUYNIIFXPYCNB-XPGKGMJYSA-N,literal,O=C1OC23CC45OC6(OC7C(OC(=O)C7C)C8C6C(C(=O)C4)(C(=O)C8(O)C)C)C(O)C5CCC3C(OC2C1)(C)CO,literal,555104-1,en,literal,"(1R,3R,7R,9R,10S,13R,14R,15S,17R,18S,21R,22R,23R,25R,29S)-14,23-dihydroxy-9-(hydroxymethyl)-9,18,23,25-tetramethyl-4,8,16,20,28-pentaoxaoctacyclo[13.12.1.115,22.01,13.03,7.03,10.017,21.025,29]nonacosane-5,19,24,26-tetrone",,,literal,10.1016/J.PHYTOCHEM.2008.09.010,,
2510,uri,http://www.wikidata.org/entity/Q10924975,uri,http://www.wikidata.org/entity/Q110173197,literal,Kadsura coccinea,literal,VMDLXEJHKASDPJ-UHFFFAOYSA-N,literal,O=C(OC1C2=CC=3OCOC3C(OC)=C2C=4C(OC)=C(OC)C(OC)=CC4C(O)C(C)C1C)C,literal,554572-1,en,literal,"(8-Hydroxy-3,4,5,19-tetramethoxy-9,10-dimethyl-15,17-dioxatetracyclo[10.7.0.02,7.014,18]nonadeca-1(19),2,4,6,12,14(18)-hexaen-11-yl) acetate",,,literal,10.1021/NP1009288,,
2511,uri,http://www.wikidata.org/entity/Q10905351,uri,http://www.wikidata.org/entity/Q110180499,literal,Schisandra sphenanthera,literal,VJGNXZQPNWMFAQ-SSEZWIOCSA-N,literal,O=C(OC1C2=CC(OC)=C(OC)C(OC)=C2C=3C(O)=C4OCOC4=CC3CC(C)C1(O)C)C=5C=CC=CC5,literal,555104-1,en,literal,"[(8S,9S,10S)-9,19-dihydroxy-3,4,5-trimethoxy-9,10-dimethyl-15,17-dioxatetracyclo[10.7.0.02,7.014,18]nonadeca-1(19),2,4,6,12,14(18)-hexaen-8-yl] benzoate",,,literal,10.1016/J.EJMECH.2012.11.003,,
2512,uri,http://www.wikidata.org/entity/Q10935134,uri,http://www.wikidata.org/entity/Q110079064,literal,Illicium angustisepalum,literal,IWHIXZPOKSTUOA-UHFFFAOYSA-N,literal,O=C1OC23CC(O)C(C)C3(C1)CC4(OC)OCC2(C)C4C,literal,554491-1,en,literal,"12-Hydroxy-5-methoxy-2,13,14-trimethyl-4,10-dioxatetracyclo[5.3.3.12,5.01,7]tetradecan-9-one",,,literal,10.1248/CPB.48.657,,
2513,uri,http://www.wikidata.org/entity/Q10916972,uri,http://www.wikidata.org/entity/Q105374909,literal,Schisandra propinqua,literal,ZFXZLDAKWUSRFA-OYMUWRRYSA-N,literal,O=C1OC23CC45OC6(OC7C(OC(=O)C7C)C8C6C(C(=O)C8(O)C)(C)CC4)C(=O)C5C(O)CC3C(OC2C1)(C)C,literal,555101-1,en,literal,"(1S,3R,7R,10S,12S,13R,15S,17R,18S,21R,22S,23R,25S,29S)-12,23-dihydroxy-9,9,18,23,25-pentamethyl-4,8,16,20,28-pentaoxaoctacyclo[13.12.1.115,22.01,13.03,7.03,10.017,21.025,29]nonacosane-5,14,19,24-tetrone",,,literal,10.1021/NP100144D,,
2514,uri,http://www.wikidata.org/entity/Q2878644,uri,http://www.wikidata.org/entity/Q105386989,literal,Illicium verum,literal,ZZQLYNHTKZCGJL-OAHLLOKOSA-N,literal,O=C1C=C2OCOC2=CC1(CC=C)CC=C(C)C,literal,554553-1,en,literal,"(6R)-6-(3-methylbut-2-enyl)-6-prop-2-enyl-1,3-benzodioxol-5-one",,,literal,10.1055/S-2007-967162,,
2515,uri,http://www.wikidata.org/entity/Q10905351,uri,http://www.wikidata.org/entity/Q105369970,literal,Schisandra sphenanthera,literal,ZAOGHPYFYBQFLS-HNNXBMFYSA-N,literal,OCC1=CC=C(C=C1)C2(C)CCCC2(C)C,literal,555104-1,en,literal,"[4-[(1R)-1,2,2-trimethylcyclopentyl]phenyl]methanol",,,literal,10.1002/HLCA.201100205,,
2516,uri,http://www.wikidata.org/entity/Q10916972,uri,http://www.wikidata.org/entity/Q110192329,literal,Schisandra propinqua,literal,ZGHOATLFXGBJGZ-UHFFFAOYSA-N,literal,OC=1C=C(C=C(OC)C1OC)CC(C)C(C)CC2=CC=C3OCOC3=C2,literal,555101-1,en,literal,Sphenanlignan,,,literal,10.1248/CPB.55.1281,,
2517,uri,http://www.wikidata.org/entity/Q10875788,uri,http://www.wikidata.org/entity/Q110173023,literal,Kadsura ananosma,literal,JFBLYFBBLCKNMR-UHFFFAOYSA-N,literal,O=C(OC1C=2C=C(OC)C(OC)=C(OC)C2C3=C(OC)C=4OCOC4C=C3C(OC(=O)C)C(C)C1C)C,literal,554558-1,en,literal,"(8-Acetyloxy-3,4,5,19-tetramethoxy-9,10-dimethyl-15,17-dioxatetracyclo[10.7.0.02,7.014,18]nonadeca-1(19),2,4,6,12,14(18)-hexaen-11-yl) acetate",,,literal,10.1021/NP1009288,,
2518,uri,http://www.wikidata.org/entity/Q10905351,uri,http://www.wikidata.org/entity/Q110178103,literal,Schisandra sphenanthera,literal,UYCUEIUSIQQSOB-UONOGXRCSA-N,literal,OC1=C(OC)C(OC)=CC2=C1C3=C(OC)C4=C(C=C3CC(C)C(C)C2)CCC4,literal,555104-1,en,literal,Cchisanbicolorin A,,,literal,10.1016/J.EJMECH.2012.11.003,,
2519,uri,http://www.wikidata.org/entity/Q10875788,uri,http://www.wikidata.org/entity/Q110173170,literal,Kadsura ananosma,literal,PPTXQFNYNVVYPV-UHFFFAOYSA-N,literal,O=C(OC1C=2C=C(OC)C(OC)=C(OC)C2C3=C(OC)C=4OCOC4C=C3C(O)C(C)C1C)C,literal,554558-1,en,literal,"(11-Hydroxy-3,4,5,19-tetramethoxy-9,10-dimethyl-15,17-dioxatetracyclo[10.7.0.02,7.014,18]nonadeca-1(19),2,4,6,12,14(18)-hexaen-8-yl) acetate",,,literal,10.1021/NP1009288,,
2520,uri,http://www.wikidata.org/entity/Q900986,uri,http://www.wikidata.org/entity/Q105385177,literal,Schisandra chinensis,literal,ZWRRJEICIPUPHZ-UHFFFAOYSA-N,literal,OC1(C)CC=2C=C(OC)C(OC)=C(OC)C2C3=C(OC)C=4OCOC4C=C3CC1C,literal,60456331-2,en,literal,Schisandrol B,,,literal,10.1055/S-2007-993757,literal,58546-54-6
2521,uri,http://www.wikidata.org/entity/Q15227571,uri,http://www.wikidata.org/entity/Q110079064,literal,Illicium merrillianum,literal,IWHIXZPOKSTUOA-UHFFFAOYSA-N,literal,O=C1OC23CC(O)C(C)C3(C1)CC4(OC)OCC2(C)C4C,literal,554523-1,en,literal,"12-Hydroxy-5-methoxy-2,13,14-trimethyl-4,10-dioxatetracyclo[5.3.3.12,5.01,7]tetradecan-9-one",,,literal,10.1021/NP0206110,,
2522,uri,http://www.wikidata.org/entity/Q15227576,uri,http://www.wikidata.org/entity/Q110079064,literal,Illicium minwanense,literal,IWHIXZPOKSTUOA-UHFFFAOYSA-N,literal,O=C1OC23CC(O)C(C)C3(C1)CC4(OC)OCC2(C)C4C,literal,906401-1,en,literal,"12-Hydroxy-5-methoxy-2,13,14-trimethyl-4,10-dioxatetracyclo[5.3.3.12,5.01,7]tetradecan-9-one",,,literal,10.1248/CPB.48.657,,
2523,uri,http://www.wikidata.org/entity/Q11051380,uri,http://www.wikidata.org/entity/Q105368131,literal,Illicium tashiroi,literal,YXTCDAFUHCZLOO-LFAOLKIESA-N,literal,O=C1C=C2OCOC2(C=CC(O)(C)C)C=C1CC=C,literal,554547-1,en,literal,Illicinone G,,,literal,10.1016/S0031-9422(00)97566-6,,
2524,uri,http://www.wikidata.org/entity/Q11051380,uri,http://www.wikidata.org/entity/Q105368131,literal,Illicium tashiroi,literal,YXTCDAFUHCZLOO-LFAOLKIESA-N,literal,O=C1C=C2OCOC2(C=CC(O)(C)C)C=C1CC=C,literal,554547-1,en,literal,Illicinone G,,,literal,10.1016/S0031-9422(00)89750-2,,
2525,uri,http://www.wikidata.org/entity/Q12234612,uri,http://www.wikidata.org/entity/Q105380162,literal,Kadsura philippinensis,literal,ZNOYYQHKAOUVRD-OPIMWSAYSA-N,literal,O=C(OC1C2=CC=3OCOC3C(OC)=C2C=4C(O)=C(OC)C(OC)=CC4C(O)C(C)C1(O)C)C=5C=CC=CC5,literal,554591-1,en,literal,"[(8S,9S,10R,11S)-3,8,10-trihydroxy-4,5,19-trimethoxy-9,10-dimethyl-15,17-dioxatetracyclo[10.7.0.02,7.014,18]nonadeca-1(19),2,4,6,12,14(18)-hexaen-11-yl] benzoate",,,literal,10.1248/CPB.55.280,,
2526,uri,http://www.wikidata.org/entity/Q10916972,uri,http://www.wikidata.org/entity/Q110193220,literal,Schisandra propinqua,literal,DQEHPZKNOFATMB-UHFFFAOYSA-N,literal,O=C(OC1C=2C=C(OC)C(OC)=C(OC)C2C3=C(OC)C=4OCOC4C=C3C(OC(=O)CCCCC)C(C)C1(O)C)C=5C=CC=CC5,literal,555101-1,en,literal,"(11-Hexanoyloxy-9-hydroxy-3,4,5,19-tetramethoxy-9,10-dimethyl-15,17-dioxatetracyclo[10.7.0.02,7.014,18]nonadeca-1(19),2,4,6,12,14(18)-hexaen-8-yl) benzoate",,,literal,10.1021/NP900123Z,,
