,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structureLabel.xml:lang,structureLabel.type,structureLabel,ipniID.type,ipniID,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
704,uri,http://www.wikidata.org/entity/Q7137387,uri,http://www.wikidata.org/entity/Q105347266,literal,Paris polyphylla,literal,YEIKBVZFYAYIGL-GWBVOFSXSA-N,literal,OCC1OC(OC2C(OC(OC3CC4=CCC5C(CCC6(C)C5CC7OC(O)(CCC(C)CO)C(C)C76)C4(C)CC3)C(O)C2OC8OC(C)C(O)C(O)C8O)CO)C(O)C1O,,literal,Q105347266,literal,539722-1,literal,10.1016/0031-9422(82)83047-1,,,,
705,uri,http://www.wikidata.org/entity/Q2712513,uri,http://www.wikidata.org/entity/Q15427945,literal,Veratrum californicum,literal,MALFODICFSIXPO-KFKQDBFTSA-N,literal,CC1CC(C(NC1)C(C)C2=C(C3=C(C=C2)C4CC=C5CC(CCC5(C4C3)C)O)C)O,en,literal,veratramine,literal,543476-1,literal,10.1016/S0378-4347(00)85143-9,literal,60-70-8,literal,CHEMBL464724
706,uri,http://www.wikidata.org/entity/Q3539178,uri,http://www.wikidata.org/entity/Q105313653,literal,Trillium camschatcense,literal,WVOVTSGMSZJIRX-BPKVZKIVSA-N,literal,OCC1OC(OC2C(O)C(O)C(OC2CO)OC(CCC(=CCCC(=C)C=C)C)C(O)(C)C)C(O)C(O)C1O,en,literal,"(2S,3R,4S,5S,6R)-2-[(2R,3S,4R,5R,6S)-4,5-dihydroxy-6-[(3R,6E)-2-hydroxy-2,6-dimethyl-10-methylidenedodeca-6,11-dien-3-yl]oxy-2-(hydroxymethyl)oxan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",literal,328445-2,literal,10.1248/CPB.55.551,,,,
707,uri,http://www.wikidata.org/entity/Q2355143,uri,http://www.wikidata.org/entity/Q105382354,literal,Veratrum lobelianum,literal,ZRZLKBPAQMKVJY-HKUZLWQJSA-N,literal,O=C(OC1CC2C3(O)OC4(CC5C6CN7CC(C)CCC7C(O)(C)C6C(O)C(OC(=O)C(C)CC)C5(O)C14)C2(C)CCC3OC(=O)C)C,en,literal,"[(1S,2S,6S,9S,10S,11R,12R,13S,14S,15S,16R,18S,19S,22S,23R,25R)-16,22-diacetyloxy-10,12,14,23-tetrahydroxy-6,10,19-trimethyl-24-oxa-4-azaheptacyclo[12.12.0.02,11.04,9.015,25.018,23.019,25]hexacosan-13-yl] (2R)-2-methylbutanoate",literal,30300236-2,literal,10.1016/J.FITOTE.2011.01.015,,,,
708,uri,http://www.wikidata.org/entity/Q10894195,uri,http://www.wikidata.org/entity/Q23050245,literal,Veratrum dahuricum,literal,LZERJKGWTQYMBB-UHFFFAOYSA-N,literal,COC1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)OC)O,en,literal,"apigenin 7,4'-dimethyl ether",literal,543485-1,literal,10.1007/S10600-007-0233-8,literal,5128-44-9,literal,CHEMBL350958
709,uri,http://www.wikidata.org/entity/Q7137387,uri,http://www.wikidata.org/entity/Q1107734,literal,Paris polyphylla,literal,WQLVFSAGQJTQCK-VKROHFNGSA-N,literal,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)O)C)C)C)OC1,en,literal,diosgenin,literal,539722-1,literal,10.1007/S10600-007-0225-8,literal,512-04-9,literal,CHEMBL412437
710,uri,http://www.wikidata.org/entity/Q8611957,uri,http://www.wikidata.org/entity/Q121802,literal,Veratrum formosanum,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,en,literal,beta-sitosterol,literal,543493-1,literal,10.1055/S-2006-961453,literal,64997-52-0,,
711,uri,http://www.wikidata.org/entity/Q10894195,uri,http://www.wikidata.org/entity/Q105314838,literal,Veratrum dahuricum,literal,WXQHVBNTINGJJR-NHJAXKLSSA-N,literal,OCC1OC(OC2CC3=CCC4C5=CC=C(C(=C5CC4C3(C)CC2)C)C(C)C6NCC(C)CC6O)C(O)C(O)C1O,en,literal,CID 10136,literal,543485-1,literal,10.1002/PTR.2463,,,,
712,uri,http://www.wikidata.org/entity/Q2355143,uri,http://www.wikidata.org/entity/Q2692608,literal,Veratrum lobelianum,literal,ISOSVXOWIXXPIQ-UHFFFAOYSA-N,literal,C1=CC=[GeH]C=C1,en,literal,germabenzene,literal,30300236-2,literal,10.1007/BF00567974,literal,75920-32-0,,
713,uri,http://www.wikidata.org/entity/Q2355143,uri,http://www.wikidata.org/entity/Q2692608,literal,Veratrum lobelianum,literal,ISOSVXOWIXXPIQ-UHFFFAOYSA-N,literal,C1=CC=[GeH]C=C1,en,literal,germabenzene,literal,30300236-2,literal,10.1007/BF02282370,literal,75920-32-0,,
714,uri,http://www.wikidata.org/entity/Q158898,uri,http://www.wikidata.org/entity/Q105314840,literal,Veratrum nigrum,literal,WXQHVBNTINGJJR-UHFFFAOYSA-N,literal,OCC1OC(OC2CC3=CCC4C5=CC=C(C(=C5CC4C3(C)CC2)C)C(C)C6NCC(C)CC6O)C(O)C(O)C1O,en,literal,veratrosine,literal,543516-1,literal,10.1021/NP9800811,,,,
715,uri,http://www.wikidata.org/entity/Q2707753,uri,http://www.wikidata.org/entity/Q15427945,literal,Veratrum viride,literal,MALFODICFSIXPO-KFKQDBFTSA-N,literal,CC1CC(C(NC1)C(C)C2=C(C3=C(C=C2)C4CC=C5CC(CCC5(C4C3)C)O)C)O,en,literal,veratramine,literal,543543-1,literal,10.1016/0031-9422(94)00825-E,literal,60-70-8,literal,CHEMBL464724
716,uri,http://www.wikidata.org/entity/Q2707753,uri,http://www.wikidata.org/entity/Q15427945,literal,Veratrum viride,literal,MALFODICFSIXPO-KFKQDBFTSA-N,literal,CC1CC(C(NC1)C(C)C2=C(C3=C(C=C2)C4CC=C5CC(CCC5(C4C3)C)O)C)O,en,literal,veratramine,literal,543543-1,literal,10.1002/JPS.3030411014,literal,60-70-8,literal,CHEMBL464724
717,uri,http://www.wikidata.org/entity/Q158898,uri,http://www.wikidata.org/entity/Q110183807,literal,Veratrum nigrum,literal,LWSPRPDSPCBAKK-FZARFFRBSA-N,literal,O=C(OC1C(O)C2C(CN3CC(C)CCC3C2(O)C)C4CC56OC7(O)C(OC(=O)C(O)(C)C(O)C)CCC6(C)C7CC(O)C5C14O)C(C)CC,en,literal,Gerbudin,literal,543516-1,literal,10.1002/RCM.2909,,,,
718,uri,http://www.wikidata.org/entity/Q2355143,uri,http://www.wikidata.org/entity/Q105347459,literal,Veratrum lobelianum,literal,YEZADMVRJKFTLM-AXWFDIKRSA-N,literal,O=C(OC1CC2C3CC=C4CC(O)CCC4(C)C3CCC2(C)C1C(C5=NCC(C(=O)C5)C)C)C,en,literal,Veralodisine,literal,30300236-2,literal,10.1007/BF00568217,,,,
719,uri,http://www.wikidata.org/entity/Q10917239,uri,http://www.wikidata.org/entity/Q105306055,literal,Trillium kamtschaticum,literal,WHWWQGPCTUQCMN-JDDKMXSSSA-N,literal,OCC1OC(OC2CC3=CCC4C(CCC5(C)C4CC6OC7(OCC(C)CC7)C(C)C65O)C3(C)CC2)C(OC8OC(C)C(O)C(O)C8O)C(O)C1O,en,literal,polyphyllin VI,literal,328436-2,literal,10.1248/CPB.55.551,literal,55916-51-3,,
720,uri,http://www.wikidata.org/entity/Q157547,uri,http://www.wikidata.org/entity/Q105382354,literal,Veratrum album,literal,ZRZLKBPAQMKVJY-HKUZLWQJSA-N,literal,O=C(OC1CC2C3(O)OC4(CC5C6CN7CC(C)CCC7C(O)(C)C6C(O)C(OC(=O)C(C)CC)C5(O)C14)C2(C)CCC3OC(=O)C)C,en,literal,"[(1S,2S,6S,9S,10S,11R,12R,13S,14S,15S,16R,18S,19S,22S,23R,25R)-16,22-diacetyloxy-10,12,14,23-tetrahydroxy-6,10,19-trimethyl-24-oxa-4-azaheptacyclo[12.12.0.02,11.04,9.015,25.018,23.019,25]hexacosan-13-yl] (2R)-2-methylbutanoate",literal,30192264-2,literal,10.1016/J.FITOTE.2011.01.015,,,,
721,uri,http://www.wikidata.org/entity/Q10936837,uri,http://www.wikidata.org/entity/Q105352040,literal,Veratrum taliense,literal,YPWYCYNAPNRIIN-UHFFFAOYSA-N,literal,O=C(OC1C(O)C2C(CN3CC(C)CCC3C2(O)C)C4CC56OC7(O)C(O)CCC6(C)C7CC(O)C5C14O)C(=CC)C,en,literal,"(10,12,14,16,22,23-Hexahydroxy-6,10,19-trimethyl-24-oxa-4-azaheptacyclo[12.12.0.02,11.04,9.015,25.018,23.019,25]hexacosan-13-yl) 2-methylbut-2-enoate",literal,543536-1,literal,10.1002/CHIN.200345190,,,,
722,uri,http://www.wikidata.org/entity/Q2355143,uri,http://www.wikidata.org/entity/Q110077451,literal,Veratrum lobelianum,literal,PELDOJNAKPMYLQ-UHFFFAOYSA-N,literal,OCC1OC(OC2CC3=CCC4C(CCC5(CO)C4CC6N7CC(C)CCC7C(C)C65)C3(C)CC2)C(O)C(O)C1O,en,literal,"2-(Hydroxymethyl)-6-[[14-(hydroxymethyl)-10,16,20-trimethyl-22-azahexacyclo[12.10.0.02,11.05,10.015,23.017,22]tetracos-4-en-7-yl]oxy]oxane-3,4,5-triol",literal,30300236-2,literal,10.1021/JA01105A032,,,,
723,uri,http://www.wikidata.org/entity/Q2707753,uri,http://www.wikidata.org/entity/Q105343777,literal,Veratrum viride,literal,XWTNAYWYYCWVTF-URAYIYMCSA-N,literal,OC1CC2=CCC3C4CCC(C(C)C5NCC(C)CC5)C4(C)C(O)CC3C2(C)CC1,en,literal,Veramivirine,literal,543543-1,literal,10.1016/0031-9422(94)00825-E,,,,
724,uri,http://www.wikidata.org/entity/Q2355143,uri,http://www.wikidata.org/entity/Q105330216,literal,Veratrum lobelianum,literal,XLQGICHHYYWYIU-UHFFFAOYSA-N,literal,OC1CC2=CCC3C4C(=CCC3C2(C)CC1)C5(C)C(OC6(NCC(C)CC6)C5C)C4,en,literal,"5',7,8,13-Tetramethylspiro[5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-9,18-diene-6,2'-piperidine]-16-ol",literal,30300236-2,literal,10.1016/0031-9422(96)00211-7,,,,
725,uri,http://www.wikidata.org/entity/Q11126737,uri,http://www.wikidata.org/entity/Q2317288,literal,Veratrum grandiflorum,literal,PEFNSGRTCBGNAN-QNDFHXLGSA-N,literal,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O)O,en,literal,luteoloside,literal,543495-1,literal,10.1016/0031-9422(92)83436-3,literal,5373-11-5,literal,CHEMBL233929
726,uri,http://www.wikidata.org/entity/Q10917239,uri,http://www.wikidata.org/entity/Q105380924,literal,Trillium kamtschaticum,literal,ZPIDHNQIWCJXAS-SOUWYMHNSA-N,literal,O=C(OCC1OC(OC2OC(CO)C(O)C(O)C2O)(CO)C(OC(=O)C=CC3=CC=C(O)C(OC)=C3)C1O)C=CC4=CC=C(O)C(OC)=C4,en,literal,helonioside A,literal,328436-2,literal,10.1248/CPB.55.551,,,,
727,uri,http://www.wikidata.org/entity/Q10936837,uri,http://www.wikidata.org/entity/Q105375716,literal,Veratrum taliense,literal,ZHGHAEJQFRQSNP-NDRLZCGASA-N,literal,O=C(OC1CCC2(C)C3CCC4C5(O)C(O)C(O)C6C(C[N+]7([O-])CC(C)CCC7C6(O)C)C5CC42OC13O)C(=CC)C,en,literal,"[(1S,2S,4R,6S,9S,10S,11R,12R,13S,14S,15S,18S,19S,22S,23S,25R)-10,12,13,14,23-pentahydroxy-6,10,19-trimethyl-4-oxido-24-oxa-4-azoniaheptacyclo[12.12.0.02,11.04,9.015,25.018,23.019,25]hexacosan-22-yl] (Z)-2-methylbut-2-enoate",literal,543536-1,literal,10.1016/S0040-4020(03)00882-2,,,,
728,uri,http://www.wikidata.org/entity/Q2355143,uri,http://www.wikidata.org/entity/Q105310295,literal,Veratrum lobelianum,literal,WQAJKOXBERTWBK-URHSYSSLSA-N,literal,O=C1C2=C(C)C3(OC4CC(C)CNC4C3C)CCC2C5CCC6(O)CC(O)CC(O)C6(C)C15,en,literal,"(1R,3R,3'R,3'aS,4aS,6'S,6aS,6bS,7'aR,9R,11aS,11bS)-1,3,4a-trihydroxy-3',6',10,11b-tetramethylspiro[2,3,4,5,6,6a,6b,7,8,11a-decahydro-1H-benzo[a]fluorene-9,2'-3a,4,5,6,7,7a-hexahydro-3H-furo[3,2-b]pyridine]-11-one",literal,30300236-2,literal,10.1007/BF00575783,,,,
729,uri,http://www.wikidata.org/entity/Q10936837,uri,http://www.wikidata.org/entity/Q18352366,literal,Veratrum taliense,literal,KLPUXMNQDCUPNO-DXKBKAGUSA-N,literal,COC1=C(C=CC(=C1)C=CC2=CC(=CC(=C2)OC3C(C(C(C(O3)CO)O)O)O)O)O,en,literal,isorhapontin,literal,543536-1,literal,10.1055/S-2001-11500,literal,32727-29-0,literal,CHEMBL113339
730,uri,http://www.wikidata.org/entity/Q158898,uri,http://www.wikidata.org/entity/Q110078734,literal,Veratrum nigrum,literal,MHQPNCBMPCWYOY-UHFFFAOYSA-N,literal,O=C(OC1CCC2(C)C3CC(OC(=O)C)C4C5(O)C(OC(=O)C(C)CC)C(O)C6C(CN7CC(C)CCC7C6(O)C)C5CC42OC13O)C8=CC=C(OC)C(OC)=C8,en,literal,"[16-Acetyloxy-10,12,14,23-tetrahydroxy-6,10,19-trimethyl-13-(2-methylbutanoyloxy)-24-oxa-4-azaheptacyclo[12.12.0.02,11.04,9.015,25.018,23.019,25]hexacosan-22-yl] 3,4-dimethoxybenzoate",literal,543516-1,literal,10.1002/RCM.2909,,,,
731,uri,http://www.wikidata.org/entity/Q158898,uri,http://www.wikidata.org/entity/Q110078734,literal,Veratrum nigrum,literal,MHQPNCBMPCWYOY-UHFFFAOYSA-N,literal,O=C(OC1CCC2(C)C3CC(OC(=O)C)C4C5(O)C(OC(=O)C(C)CC)C(O)C6C(CN7CC(C)CCC7C6(O)C)C5CC42OC13O)C8=CC=C(OC)C(OC)=C8,en,literal,"[16-Acetyloxy-10,12,14,23-tetrahydroxy-6,10,19-trimethyl-13-(2-methylbutanoyloxy)-24-oxa-4-azaheptacyclo[12.12.0.02,11.04,9.015,25.018,23.019,25]hexacosan-22-yl] 3,4-dimethoxybenzoate",literal,543516-1,literal,10.1021/NP50083A002,,,,
732,uri,http://www.wikidata.org/entity/Q3539177,uri,http://www.wikidata.org/entity/Q105306055,literal,Trillium erectum,literal,WHWWQGPCTUQCMN-JDDKMXSSSA-N,literal,OCC1OC(OC2CC3=CCC4C(CCC5(C)C4CC6OC7(OCC(C)CC7)C(C)C65O)C3(C)CC2)C(OC8OC(C)C(O)C(O)C8O)C(O)C1O,en,literal,polyphyllin VI,literal,304585-2,literal,10.1016/J.PHYTOCHEM.2008.10.019,literal,55916-51-3,,
733,uri,http://www.wikidata.org/entity/Q3539177,uri,http://www.wikidata.org/entity/Q105306055,literal,Trillium erectum,literal,WHWWQGPCTUQCMN-JDDKMXSSSA-N,literal,OCC1OC(OC2CC3=CCC4C(CCC5(C)C4CC6OC7(OCC(C)CC7)C(C)C65O)C3(C)CC2)C(OC8OC(C)C(O)C(O)C8O)C(O)C1O,en,literal,polyphyllin VI,literal,304585-2,literal,10.1016/J.PHYTOCHEM.2008.08.004,literal,55916-51-3,,
734,uri,http://www.wikidata.org/entity/Q10936837,uri,http://www.wikidata.org/entity/Q105343778,literal,Veratrum taliense,literal,XWTNAYWYYCWVTF-XGELWJCASA-N,literal,OC1CC2=CCC3C4CCC(C(C)C5NCC(C)CC5)C4(C)C(O)CC3C2(C)CC1,en,literal,"(3S,8R,9S,10R,12S,13R,14S,17R)-10,13-dimethyl-17-[(1S)-1-[(2R,5S)-5-methylpiperidin-2-yl]ethyl]-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthrene-3,12-diol",literal,543536-1,literal,10.1016/S0040-4020(03)00882-2,,,,
735,uri,http://www.wikidata.org/entity/Q3539177,uri,http://www.wikidata.org/entity/Q105375680,literal,Trillium erectum,literal,ZHEVXAVOTWWEAQ-PVOCJYPOSA-N,literal,OCC1OC(OC2CC3=CCC4C(CCC5(C)C4CC6OC7(OCC(C)CC7)C(C)C65O)C3(C)CC2)C(O)C(O)C1OC8OC(C)C(O)C(O)C8O,en,literal,(25R)-3beta-[4-O-(alpha-L-Rhamnopyranosyl)-beta-D-glucopyranosyloxy]spirost-5-en-17alpha-ol,literal,304585-2,literal,10.1016/J.PHYTOCHEM.2008.08.004,,,,
736,uri,http://www.wikidata.org/entity/Q10936837,uri,http://www.wikidata.org/entity/Q15634179,literal,Veratrum taliense,literal,LHPRYOJTASOZGJ-UHFFFAOYSA-N,literal,C1=CC2=C(C=C1O)OC(=C2)C3=CC(=CC(=C3)O)O,en,literal,veraphenol,literal,543536-1,literal,10.1055/S-2006-960821,literal,56317-21-6,literal,CHEMBL512578
737,uri,http://www.wikidata.org/entity/Q10936837,uri,http://www.wikidata.org/entity/Q15634179,literal,Veratrum taliense,literal,LHPRYOJTASOZGJ-UHFFFAOYSA-N,literal,C1=CC2=C(C=C1O)OC(=C2)C3=CC(=CC(=C3)O)O,en,literal,veraphenol,literal,543536-1,literal,10.1055/S-2001-11500,literal,56317-21-6,literal,CHEMBL512578
738,uri,http://www.wikidata.org/entity/Q3539178,uri,http://www.wikidata.org/entity/Q105380924,literal,Trillium camschatcense,literal,ZPIDHNQIWCJXAS-SOUWYMHNSA-N,literal,O=C(OCC1OC(OC2OC(CO)C(O)C(O)C2O)(CO)C(OC(=O)C=CC3=CC=C(O)C(OC)=C3)C1O)C=CC4=CC=C(O)C(OC)=C4,en,literal,helonioside A,literal,328445-2,literal,10.1248/CPB.55.551,,,,
739,uri,http://www.wikidata.org/entity/Q10917239,uri,http://www.wikidata.org/entity/Q27103737,literal,Trillium kamtschaticum,literal,GMFLGNRCCFYOKL-ACCCYTKYSA-N,literal,CC12CCC3C(=CC(=O)C4(C3(CC(C(C4)O)O)C)O)C1(CCC2C(C)(C(CCC(C)(C)O)O)O)O,en,literal,polypodine B,literal,328436-2,literal,10.1248/CPB.55.551,literal,18069-14-2,literal,CHEMBL502028
740,uri,http://www.wikidata.org/entity/Q10894195,uri,http://www.wikidata.org/entity/Q105314840,literal,Veratrum dahuricum,literal,WXQHVBNTINGJJR-UHFFFAOYSA-N,literal,OCC1OC(OC2CC3=CCC4C5=CC=C(C(=C5CC4C3(C)CC2)C)C(C)C6NCC(C)CC6O)C(O)C(O)C1O,en,literal,veratrosine,literal,543485-1,literal,10.1021/NP980150B,,,,
741,uri,http://www.wikidata.org/entity/Q10894195,uri,http://www.wikidata.org/entity/Q110079566,literal,Veratrum dahuricum,literal,NPWBGQQCCXBLTO-UHFFFAOYSA-N,literal,O=C1C2=C(C)C3(OC4CC(C)CNC4C3C)CCC2C5CC(O)C6CC(O)CC(O)C6(C)C15,en,literal,"1,3,5-trihydroxy-3',6',10,11b-tetramethylspiro[1,2,3,4,4a,5,6,6a,6b,7,8,11a-dodecahydrobenzo[a]fluorene-9,2'-3a,4,5,6,7,7a-hexahydro-3H-furo[3,2-b]pyridine]-11-one",literal,543485-1,literal,10.1007/BF00575783,,,,
742,uri,http://www.wikidata.org/entity/Q7137387,uri,http://www.wikidata.org/entity/Q105306055,literal,Paris polyphylla,literal,WHWWQGPCTUQCMN-JDDKMXSSSA-N,literal,OCC1OC(OC2CC3=CCC4C(CCC5(C)C4CC6OC7(OCC(C)CC7)C(C)C65O)C3(C)CC2)C(OC8OC(C)C(O)C(O)C8O)C(O)C1O,en,literal,polyphyllin VI,literal,539722-1,literal,10.1007/S10600-007-0225-8,literal,55916-51-3,,
743,uri,http://www.wikidata.org/entity/Q10917239,uri,http://www.wikidata.org/entity/Q105344444,literal,Trillium kamtschaticum,literal,XYEHKEOPCXUGQC-PZMWPSTKSA-N,literal,OCC1OC(OCC2OC(OC3CC4=CCC5C(CCC6(C)C5CC7OC8(OCC(C)CC8)C(C)C76O)C4(C)CC3)C(OC9OC(C)C(O)C(O)C9O)C(O)C2O)C(O)C(O)C1O,en,literal,Trikamsesuquiside A,literal,328436-2,literal,10.1248/CPB.55.551,,,,
744,uri,http://www.wikidata.org/entity/Q7137387,uri,http://www.wikidata.org/entity/Q1541130,literal,Paris polyphylla,literal,YQEMAEKYNNOCBY-IEMDQPGHSA-N,literal,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)O)OC8C(C(C(C(O8)CO)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)C)OC1,en,literal,gracillin,literal,539722-1,literal,10.1007/S10600-007-0225-8,literal,19083-00-2,literal,CHEMBL500045
745,uri,http://www.wikidata.org/entity/Q7137387,uri,http://www.wikidata.org/entity/Q105380924,literal,Paris polyphylla,literal,ZPIDHNQIWCJXAS-SOUWYMHNSA-N,literal,O=C(OCC1OC(OC2OC(CO)C(O)C(O)C2O)(CO)C(OC(=O)C=CC3=CC=C(O)C(OC)=C3)C1O)C=CC4=CC=C(O)C(OC)=C4,en,literal,helonioside A,literal,539722-1,literal,10.1016/J.FITOTE.2007.11.029,,,,
746,uri,http://www.wikidata.org/entity/Q158898,uri,http://www.wikidata.org/entity/Q105370350,literal,Veratrum nigrum,literal,ZAYNFRRRRZOVDM-KMCBUUMWSA-N,literal,O=C(OC1C(O)C2C(CN3CC(C)CCC3C2(O)C)C4CC56OC7(O)C(OC(=O)C(O)(C)CC)CCC6(C)C7C(O)C(O)C5C14O)C(C)CC,,literal,Q105370350,literal,543516-1,literal,10.1007/BF00566106,,,,
747,uri,http://www.wikidata.org/entity/Q2707753,uri,http://www.wikidata.org/entity/Q105314840,literal,Veratrum viride,literal,WXQHVBNTINGJJR-UHFFFAOYSA-N,literal,OCC1OC(OC2CC3=CCC4C5=CC=C(C(=C5CC4C3(C)CC2)C)C(C)C6NCC(C)CC6O)C(O)C(O)C1O,en,literal,veratrosine,literal,543543-1,literal,10.1021/NP980150B,,,,
748,uri,http://www.wikidata.org/entity/Q10936837,uri,http://www.wikidata.org/entity/Q2692608,literal,Veratrum taliense,literal,ISOSVXOWIXXPIQ-UHFFFAOYSA-N,literal,C1=CC=[GeH]C=C1,en,literal,germabenzene,literal,543536-1,literal,10.1055/S-2006-960821,literal,75920-32-0,,
749,uri,http://www.wikidata.org/entity/Q10936837,uri,http://www.wikidata.org/entity/Q2692608,literal,Veratrum taliense,literal,ISOSVXOWIXXPIQ-UHFFFAOYSA-N,literal,C1=CC=[GeH]C=C1,en,literal,germabenzene,literal,543536-1,literal,10.1002/CHIN.200345190,literal,75920-32-0,,
750,uri,http://www.wikidata.org/entity/Q2355143,uri,http://www.wikidata.org/entity/Q105311205,literal,Veratrum lobelianum,literal,WRFPTCIBJNYZDI-JLDCVVDUSA-N,literal,O=C(OC1C(O)C2C(CN3CC(C)CCC3C2(O)C)C4CC56OC7(O)C(OCC(=O)C(O)(C)CC)CCC6(C)C7C(O)C(O)C5C14O)C(C)CC,,literal,Q105311205,literal,30300236-2,literal,10.1007/BF00564623,,,,
751,uri,http://www.wikidata.org/entity/Q158898,uri,http://www.wikidata.org/entity/Q110192804,literal,Veratrum nigrum,literal,VOIJSYLMAYCNLY-UHFFFAOYSA-N,literal,OC1CC2=CCC3C4C(=C(C)C5(OC6(OC)CC(C)CNC6C5C)CC4)CC3C2(C)CC1,en,literal,"7'a-methoxy-3',6',10,11b-tetramethylspiro[2,3,4,6,6a,6b,7,8,11,11a-decahydro-1H-benzo[a]fluorene-9,2'-3,3a,4,5,6,7-hexahydrofuro[3,2-b]pyridine]-3-ol",literal,543516-1,literal,10.1002/HLCA.200890030,,,,
752,uri,http://www.wikidata.org/entity/Q3539177,uri,http://www.wikidata.org/entity/Q105314746,literal,Trillium erectum,literal,WXMARHKAXWRNDM-UHFFFAOYSA-N,literal,OCC1OC(OC2CC3=CCC4C(CCC5(C)C4CC6OC7(OCC(C)CC7)C(C)C65)C3(C)CC2)C(O)C(O)C1O,en,literal,Collettiside I,literal,304585-2,literal,10.1021/JA01263A016,,,,
753,uri,http://www.wikidata.org/entity/Q3539178,uri,http://www.wikidata.org/entity/Q105344444,literal,Trillium camschatcense,literal,XYEHKEOPCXUGQC-PZMWPSTKSA-N,literal,OCC1OC(OCC2OC(OC3CC4=CCC5C(CCC6(C)C5CC7OC8(OCC(C)CC8)C(C)C76O)C4(C)CC3)C(OC9OC(C)C(O)C(O)C9O)C(O)C2O)C(O)C(O)C1O,en,literal,Trikamsesuquiside A,literal,328445-2,literal,10.1248/CPB.55.551,,,,
754,uri,http://www.wikidata.org/entity/Q157547,uri,http://www.wikidata.org/entity/Q105310295,literal,Veratrum album,literal,WQAJKOXBERTWBK-URHSYSSLSA-N,literal,O=C1C2=C(C)C3(OC4CC(C)CNC4C3C)CCC2C5CCC6(O)CC(O)CC(O)C6(C)C15,en,literal,"(1R,3R,3'R,3'aS,4aS,6'S,6aS,6bS,7'aR,9R,11aS,11bS)-1,3,4a-trihydroxy-3',6',10,11b-tetramethylspiro[2,3,4,5,6,6a,6b,7,8,11a-decahydro-1H-benzo[a]fluorene-9,2'-3a,4,5,6,7,7a-hexahydro-3H-furo[3,2-b]pyridine]-11-one",literal,30192264-2,literal,10.1007/BF00575783,,,,
755,uri,http://www.wikidata.org/entity/Q15545940,uri,http://www.wikidata.org/entity/Q105306055,literal,Paris mairei,literal,WHWWQGPCTUQCMN-JDDKMXSSSA-N,literal,OCC1OC(OC2CC3=CCC4C(CCC5(C)C4CC6OC7(OCC(C)CC7)C(C)C65O)C3(C)CC2)C(OC8OC(C)C(O)C(O)C8O)C(O)C1O,en,literal,polyphyllin VI,literal,539712-1,literal,10.1007/S10600-009-9207-3,literal,55916-51-3,,
756,uri,http://www.wikidata.org/entity/Q3539177,uri,http://www.wikidata.org/entity/Q27103737,literal,Trillium erectum,literal,GMFLGNRCCFYOKL-ACCCYTKYSA-N,literal,CC12CCC3C(=CC(=O)C4(C3(CC(C(C4)O)O)C)O)C1(CCC2C(C)(C(CCC(C)(C)O)O)O)O,en,literal,polypodine B,literal,304585-2,literal,10.1016/J.PHYTOCHEM.2008.10.019,literal,18069-14-2,literal,CHEMBL502028
757,uri,http://www.wikidata.org/entity/Q3023737,uri,http://www.wikidata.org/entity/Q115950647,literal,Trillium tschonoskii,literal,DQRYUGWCHIIJRX-CNKVWFIYSA-N,literal,O=C(OC1C(O)C(O)COC1OCC2OC(OC=3C(=O)C=4C(O)=CC(O)=CC4OC3C=5C=CC(O)=CC5)C(O)C(O)C2O)C,en,literal,"[(2R,3R,4S,5R)-2-[[(2S,3R,4R,5S,6S)-6-[5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methoxy]-4,5-dihydroxyoxan-3-yl] acetate",literal,542611-1,literal,10.1016/0031-9422(83)80233-7,,,,
758,uri,http://www.wikidata.org/entity/Q10917239,uri,http://www.wikidata.org/entity/Q115952292,literal,Trillium kamtschaticum,literal,BVOGBHPKEJQUOQ-UHFFFAOYSA-N,literal,O=C(CCC(C)CCl)C(C)C1C(=O)CC2C3CC=C4CC(O)CCC4(C)C3CCC12C,en,literal,"17-(7-Chloro-6-methyl-3-oxoheptan-2-yl)-3-hydroxy-10,13-dimethyl-1,2,3,4,7,8,9,11,12,14,15,17-dodecahydrocyclopenta[a]phenanthren-16-one",literal,328436-2,literal,10.1248/CPB.22.1772,,,,
